audio_path,label,pitch_var,energy_var,centroid_var
synthetic/monotone_03117.wav,monotone,0.028228,0.102903,0.063611
synthetic/monotone_03118.wav,monotone,0.014029,0.06277,0.058125
synthetic/monotone_03119.wav,monotone,0.030886,0.11542,0.059943
synthetic/monotone_03120.wav,monotone,0.014002,0.060462,0.046126
synthetic/monotone_03121.wav,monotone,0.022624,0.08839,0.04015
synthetic/monotone_03122.wav,monotone,0.056089,0.091059,0.030338
synthetic/monotone_03123.wav,monotone,0.020889,0.108054,0.062174
synthetic/monotone_03124.wav,monotone,0.005219,0.001548,0.071503
synthetic/monotone_03125.wav,monotone,0.016919,0.036532,0.051567
synthetic/monotone_03126.wav,monotone,0.016512,0.128329,0.048609
synthetic/monotone_03127.wav,monotone,0.035639,0.1078,0.047732
synthetic/monotone_03128.wav,monotone,0.005157,0.07348,0.025297
synthetic/monotone_03129.wav,monotone,0.031314,0.092598,0.058505
synthetic/monotone_03130.wav,monotone,0.045966,0.078833,0.077416
synthetic/monotone_03131.wav,monotone,0.007641,0.034663,0.130675
synthetic/monotone_03132.wav,monotone,0.040696,0.041042,0.091078
synthetic/monotone_03133.wav,monotone,0.02426,0.146805,0.021428
synthetic/monotone_03134.wav,monotone,0.017609,0.10884,0.07715
synthetic/monotone_03135.wav,monotone,0.054173,0.115421,0.045964
synthetic/monotone_03136.wav,monotone,0.031296,0.132549,0.064859
synthetic/monotone_03137.wav,monotone,0.019545,0.062622,0.07221
synthetic/monotone_03138.wav,monotone,0.050709,0.039385,0.110436
synthetic/monotone_03139.wav,monotone,0.055158,0.026758,0.098456
synthetic/monotone_03140.wav,monotone,0.026568,0.0,0.027209
synthetic/monotone_03141.wav,monotone,0.032973,0.03222,0.09511
synthetic/monotone_03142.wav,monotone,0.03496,0.076518,0.017958
synthetic/monotone_03143.wav,monotone,0.038093,0.062782,0.048338
synthetic/monotone_03144.wav,monotone,0.02922,0.121094,0.059313
synthetic/monotone_03145.wav,monotone,0.027636,0.071867,0.023849
synthetic/monotone_03146.wav,monotone,0.041982,0.017672,0.044226
synthetic/monotone_03147.wav,monotone,0.047986,0.100509,0.060846
synthetic/monotone_03148.wav,monotone,0.01632,0.032992,0.025659
synthetic/monotone_03149.wav,monotone,0.028491,0.006792,0.11865
synthetic/monotone_03150.wav,monotone,0.027011,0.016639,0.111816
synthetic/monotone_03151.wav,monotone,0.003782,0.113727,0.108602
synthetic/monotone_03152.wav,monotone,0.018165,0.045362,0.041476
synthetic/monotone_03153.wav,monotone,0.027878,0.066602,0.069415
synthetic/monotone_03154.wav,monotone,0.01018,0.025767,0.026918
synthetic/monotone_03155.wav,monotone,0.049642,0.053585,0.039591
synthetic/monotone_03156.wav,monotone,0.045537,0.069815,0.04732
synthetic/monotone_03157.wav,monotone,0.034965,0.076348,0.038262
synthetic/monotone_03158.wav,monotone,0.026189,0.024713,0.125082
synthetic/monotone_03159.wav,monotone,0.022618,0.056653,0.0
synthetic/monotone_03160.wav,monotone,0.032866,0.100121,0.094862
synthetic/monotone_03161.wav,monotone,0.033254,0.065584,0.068584
synthetic/monotone_03162.wav,monotone,0.039958,0.122289,0.039238
synthetic/monotone_03163.wav,monotone,0.032787,0.058242,0.079269
synthetic/monotone_03164.wav,monotone,0.022196,0.081883,0.093216
synthetic/monotone_03165.wav,monotone,0.033272,0.141891,0.049529
synthetic/monotone_03166.wav,monotone,0.041025,0.126671,0.047238
synthetic/monotone_03167.wav,monotone,0.02392,0.127808,0.091185
synthetic/monotone_03168.wav,monotone,0.006297,0.068226,0.086449
synthetic/monotone_03169.wav,monotone,0.04599,0.130197,0.08757
synthetic/monotone_03170.wav,monotone,0.018653,0.112128,0.091336
synthetic/monotone_03171.wav,monotone,0.006118,0.061681,0.061536
synthetic/monotone_03172.wav,monotone,0.019558,0.095989,0.107303
synthetic/monotone_03173.wav,monotone,0.041628,0.112249,0.071744
synthetic/monotone_03174.wav,monotone,0.056957,0.083287,0.081401
synthetic/monotone_03175.wav,monotone,0.047289,0.061105,0.051657
synthetic/monotone_03176.wav,monotone,0.034775,0.106692,0.027752
synthetic/monotone_03177.wav,monotone,0.011595,0.109042,0.080113
synthetic/monotone_03178.wav,monotone,0.041949,0.049174,0.073349
synthetic/monotone_03179.wav,monotone,0.015486,0.058307,0.040071
synthetic/monotone_03180.wav,monotone,0.019252,0.0,0.022755
synthetic/monotone_03181.wav,monotone,0.031449,0.099916,0.081129
synthetic/monotone_03182.wav,monotone,0.029428,0.029595,0.070127
synthetic/monotone_03183.wav,monotone,0.041773,0.141835,0.069932
synthetic/monotone_03184.wav,monotone,0.024698,0.057196,0.036133
synthetic/monotone_03185.wav,monotone,0.020715,0.066083,0.072956
synthetic/monotone_03186.wav,monotone,0.042887,0.015857,0.041279
synthetic/monotone_03187.wav,monotone,0.021179,0.01089,0.074418
synthetic/monotone_03188.wav,monotone,0.036738,0.067312,0.065629
synthetic/monotone_03189.wav,monotone,0.026352,0.069056,0.091216
synthetic/monotone_03190.wav,monotone,0.039513,0.078448,0.045428
synthetic/monotone_03191.wav,monotone,0.039263,0.072473,0.028583
synthetic/monotone_03192.wav,monotone,0.011328,0.015269,0.029993
synthetic/monotone_03193.wav,monotone,0.024488,0.048766,0.051059
synthetic/monotone_03194.wav,monotone,0.049133,0.060733,0.030343
synthetic/monotone_03195.wav,monotone,0.023057,0.094972,0.05207
synthetic/monotone_03196.wav,monotone,0.033018,0.11917,0.069524
synthetic/monotone_03197.wav,monotone,0.022225,0.053347,0.066453
synthetic/monotone_03198.wav,monotone,0.055315,0.067026,0.081097
synthetic/monotone_03199.wav,monotone,0.007362,0.048153,0.085279
synthetic/monotone_03200.wav,monotone,0.012343,0.096232,0.04013
synthetic/monotone_03201.wav,monotone,0.070953,0.009735,0.088794
synthetic/monotone_03202.wav,monotone,0.035376,0.086287,0.08346
synthetic/monotone_03203.wav,monotone,0.023552,0.144696,0.032091
synthetic/monotone_03204.wav,monotone,0.059291,0.035,0.045445
synthetic/monotone_03205.wav,monotone,0.035512,0.071305,0.049089
synthetic/monotone_03206.wav,monotone,0.030282,0.047057,0.079298
synthetic/monotone_03207.wav,monotone,0.018112,0.091904,0.086945
synthetic/monotone_03208.wav,monotone,0.022281,0.107727,0.031765
synthetic/monotone_03209.wav,monotone,0.034375,0.069617,0.045728
synthetic/monotone_03210.wav,monotone,0.024266,0.076852,0.089588
synthetic/monotone_03211.wav,monotone,0.000206,0.08421,0.075523
synthetic/monotone_03212.wav,monotone,0.031023,0.112356,0.081987
synthetic/monotone_03213.wav,monotone,0.046761,0.095659,0.067581
synthetic/monotone_03214.wav,monotone,0.052087,0.09887,0.06831
synthetic/monotone_03215.wav,monotone,0.046272,0.145835,0.103318
synthetic/monotone_03216.wav,monotone,0.027545,0.125224,0.026009
synthetic/monotone_03217.wav,monotone,0.03258,0.047894,0.115607
synthetic/monotone_03218.wav,monotone,0.017274,0.075036,0.073173
synthetic/monotone_03219.wav,monotone,0.018664,0.074886,0.070344
synthetic/monotone_03220.wav,monotone,0.073104,0.135333,0.091787
synthetic/monotone_03221.wav,monotone,0.021729,0.043788,0.022064
synthetic/monotone_03222.wav,monotone,0.037101,0.042309,0.11451
synthetic/monotone_03223.wav,monotone,0.049256,0.071891,0.022636
synthetic/monotone_03224.wav,monotone,0.047518,0.086853,0.092526
synthetic/monotone_03225.wav,monotone,0.010196,0.061633,0.091676
synthetic/monotone_03226.wav,monotone,0.005102,0.017108,0.03496
synthetic/monotone_03227.wav,monotone,0.047852,0.08382,0.091185
synthetic/monotone_03228.wav,monotone,0.015015,0.105936,0.094612
synthetic/monotone_03229.wav,monotone,0.032215,0.112478,0.010831
synthetic/monotone_03230.wav,monotone,0.022106,0.084497,0.057791
synthetic/monotone_03231.wav,monotone,0.026507,0.099012,0.073641
synthetic/monotone_03232.wav,monotone,0.02454,0.089452,0.129987
synthetic/monotone_03233.wav,monotone,0.015322,0.101323,0.02383
synthetic/monotone_03234.wav,monotone,0.015943,0.097012,0.066323
synthetic/monotone_03235.wav,monotone,0.026577,0.073655,0.001675
synthetic/monotone_03236.wav,monotone,0.016263,0.0,0.059932
synthetic/monotone_03237.wav,monotone,0.043977,0.108515,0.060142
synthetic/monotone_03238.wav,monotone,0.055466,0.085566,0.089499
synthetic/monotone_03239.wav,monotone,0.03618,0.075939,0.097867
synthetic/monotone_03240.wav,monotone,0.024065,0.098315,0.076377
synthetic/monotone_03241.wav,monotone,0.039996,0.038014,0.037399
synthetic/monotone_03242.wav,monotone,0.029214,0.045878,0.028469
synthetic/monotone_03243.wav,monotone,0.028111,0.100343,0.043689
synthetic/monotone_03244.wav,monotone,0.037147,0.073315,0.029943
synthetic/monotone_03245.wav,monotone,0.042645,0.0732,0.058693
synthetic/monotone_03246.wav,monotone,0.012084,0.113547,0.00829
synthetic/monotone_03247.wav,monotone,0.013471,0.1453,0.072857
synthetic/monotone_03248.wav,monotone,0.008847,0.172648,0.019169
synthetic/monotone_03249.wav,monotone,0.029796,0.10092,0.056007
synthetic/monotone_03250.wav,monotone,0.051094,0.065276,0.123604
synthetic/monotone_03251.wav,monotone,0.050808,0.040969,0.075243
synthetic/monotone_03252.wav,monotone,0.04685,0.032842,0.009992
synthetic/monotone_03253.wav,monotone,0.001067,0.096362,0.063059
synthetic/monotone_03254.wav,monotone,0.012523,0.0882,0.051274
synthetic/monotone_03255.wav,monotone,0.028508,0.077227,0.065358
synthetic/monotone_03256.wav,monotone,0.02132,0.145481,0.095742
synthetic/monotone_03257.wav,monotone,0.020988,0.082451,0.045015
synthetic/monotone_03258.wav,monotone,0.030625,0.099982,0.079374
synthetic/monotone_03259.wav,monotone,0.002594,0.093592,0.055279
synthetic/monotone_03260.wav,monotone,0.034236,0.146056,0.05962
synthetic/monotone_03261.wav,monotone,0.032397,0.098501,0.03219
synthetic/monotone_03262.wav,monotone,0.01912,0.078493,0.024174
synthetic/monotone_03263.wav,monotone,0.035514,0.148645,0.015258
synthetic/monotone_03264.wav,monotone,0.063286,0.012452,0.065857
synthetic/monotone_03265.wav,monotone,0.060034,0.060744,0.037759
synthetic/monotone_03266.wav,monotone,0.049801,0.054926,0.064631
synthetic/monotone_03267.wav,monotone,0.041018,0.068396,0.085582
synthetic/monotone_03268.wav,monotone,0.033002,0.049761,0.033845
synthetic/monotone_03269.wav,monotone,0.012954,0.176742,0.067869
synthetic/monotone_03270.wav,monotone,0.023587,0.096349,0.011826
synthetic/monotone_03271.wav,monotone,0.0,0.089651,0.049738
synthetic/monotone_03272.wav,monotone,0.039125,0.001231,0.066709
synthetic/monotone_03273.wav,monotone,0.017542,0.095036,0.058564
synthetic/monotone_03274.wav,monotone,0.010588,0.008985,0.036545
synthetic/monotone_03275.wav,monotone,0.025535,0.110826,0.100668
synthetic/monotone_03276.wav,monotone,0.043655,0.088489,0.120965
synthetic/monotone_03277.wav,monotone,0.033138,0.143274,0.092227
synthetic/monotone_03278.wav,monotone,0.019909,0.04087,0.026903
synthetic/monotone_03279.wav,monotone,0.014955,0.037494,0.046762
synthetic/monotone_03280.wav,monotone,0.024334,0.071201,0.064808
synthetic/monotone_03281.wav,monotone,0.047446,0.0074,0.083865
synthetic/monotone_03282.wav,monotone,0.041311,0.073858,0.044623
synthetic/monotone_03283.wav,monotone,0.016948,0.126254,0.008305
synthetic/monotone_03284.wav,monotone,0.045061,0.037334,0.040435
synthetic/monotone_03285.wav,monotone,0.040564,0.016696,0.04397
synthetic/monotone_03286.wav,monotone,0.020239,0.08534,0.069195
synthetic/monotone_03287.wav,monotone,0.001967,0.148058,0.020637
synthetic/monotone_03288.wav,monotone,0.0068,0.04367,0.076407
synthetic/monotone_03289.wav,monotone,0.01669,0.15008,0.089169
synthetic/monotone_03290.wav,monotone,0.056372,0.100052,0.0
synthetic/monotone_03291.wav,monotone,0.027499,0.129104,0.055912
synthetic/monotone_03292.wav,monotone,0.01964,0.083647,0.037605
synthetic/monotone_03293.wav,monotone,0.031461,0.061604,0.045765
synthetic/monotone_03294.wav,monotone,0.053137,0.063968,0.035456
synthetic/monotone_03295.wav,monotone,0.031181,0.070432,0.049161
synthetic/monotone_03296.wav,monotone,0.037533,0.027996,0.108394
synthetic/monotone_03297.wav,monotone,0.017727,0.059241,0.063633
synthetic/monotone_03298.wav,monotone,0.031191,0.105514,0.089462
synthetic/monotone_03299.wav,monotone,0.046104,0.098726,0.153344
synthetic/monotone_03300.wav,monotone,0.01736,0.119981,0.068119
synthetic/monotone_03301.wav,monotone,0.022388,0.098852,0.056287
synthetic/monotone_03302.wav,monotone,0.02825,0.019634,0.034233
synthetic/monotone_03303.wav,monotone,0.012386,0.0806,0.025157
synthetic/monotone_03304.wav,monotone,0.036575,0.087021,0.055224
synthetic/monotone_03305.wav,monotone,0.032538,0.090343,0.05662
synthetic/monotone_03306.wav,monotone,0.050461,0.07282,0.0
synthetic/monotone_03307.wav,monotone,0.029426,0.057724,0.037743
synthetic/monotone_03308.wav,monotone,0.026891,0.155276,0.039192
synthetic/monotone_03309.wav,monotone,0.037101,0.046564,0.079247
synthetic/monotone_03310.wav,monotone,0.016721,0.009416,0.089919
synthetic/monotone_03311.wav,monotone,0.007957,0.087048,0.082858
synthetic/monotone_03312.wav,monotone,0.027775,0.085648,0.052379
synthetic/monotone_03313.wav,monotone,0.032944,0.157786,0.052361
synthetic/monotone_03314.wav,monotone,0.031659,0.06211,0.030209
synthetic/monotone_03315.wav,monotone,0.022244,0.106704,0.055462
synthetic/monotone_03316.wav,monotone,0.049888,0.007652,0.081365
synthetic/monotone_03317.wav,monotone,0.028582,0.0,0.049986
synthetic/monotone_03318.wav,monotone,0.036066,0.106787,0.079229
synthetic/monotone_03319.wav,monotone,0.027375,0.089946,0.08141
synthetic/monotone_03320.wav,monotone,0.017908,0.064416,0.111072
synthetic/monotone_03321.wav,monotone,0.039051,0.035461,0.062527
synthetic/monotone_03322.wav,monotone,0.051067,0.123858,0.047713
synthetic/monotone_03323.wav,monotone,0.027435,0.145831,0.108612
synthetic/monotone_03324.wav,monotone,0.026789,0.035896,0.068701
synthetic/monotone_03325.wav,monotone,0.035806,0.077463,0.056613
synthetic/monotone_03326.wav,monotone,0.069305,0.088808,0.063254
synthetic/monotone_03327.wav,monotone,0.044,0.109904,0.092921
synthetic/monotone_03328.wav,monotone,0.039282,0.0,0.026971
synthetic/monotone_03329.wav,monotone,0.031028,0.084052,0.037052
synthetic/monotone_03330.wav,monotone,0.028601,0.078884,0.120948
synthetic/monotone_03331.wav,monotone,0.024621,0.105016,0.001904
synthetic/monotone_03332.wav,monotone,0.049502,0.025164,0.113287
synthetic/monotone_03333.wav,monotone,0.05333,0.091719,0.060834
synthetic/monotone_03334.wav,monotone,0.029501,0.090063,0.04306
synthetic/monotone_03335.wav,monotone,0.034777,0.092391,0.060291
synthetic/monotone_03336.wav,monotone,0.034739,0.12453,0.139046
synthetic/monotone_03337.wav,monotone,0.009325,0.08834,0.076706
synthetic/monotone_03338.wav,monotone,0.034349,0.103378,0.012698
synthetic/monotone_03339.wav,monotone,0.011318,0.080568,0.057798
synthetic/monotone_03340.wav,monotone,0.055921,0.06122,0.057675
synthetic/monotone_03341.wav,monotone,0.048867,0.027622,0.08381
synthetic/monotone_03342.wav,monotone,0.007012,0.080635,0.065963
synthetic/monotone_03343.wav,monotone,0.013658,0.140369,0.071356
synthetic/monotone_03344.wav,monotone,0.02395,0.085175,0.092236
synthetic/monotone_03345.wav,monotone,0.000901,0.115713,0.056703
synthetic/monotone_03346.wav,monotone,0.036744,0.094118,0.0
synthetic/monotone_03347.wav,monotone,0.042096,0.090648,0.140242
synthetic/monotone_03348.wav,monotone,0.046781,0.101443,0.071417
synthetic/monotone_03349.wav,monotone,0.031391,0.095691,0.080579
synthetic/monotone_03350.wav,monotone,0.005465,0.026864,0.077813
synthetic/monotone_03351.wav,monotone,0.024459,0.042094,0.046221
synthetic/monotone_03352.wav,monotone,0.03577,0.022672,0.082198
synthetic/monotone_03353.wav,monotone,0.022892,0.097226,0.067938
synthetic/monotone_03354.wav,monotone,0.042536,0.095505,0.07469
synthetic/monotone_03355.wav,monotone,0.036582,0.039361,0.060426
synthetic/monotone_03356.wav,monotone,0.03466,0.13353,0.063601
synthetic/monotone_03357.wav,monotone,0.058296,0.092827,0.049628
synthetic/monotone_03358.wav,monotone,0.032501,0.01811,0.020052
synthetic/monotone_03359.wav,monotone,0.026344,0.135935,0.029507
synthetic/monotone_03360.wav,monotone,0.074973,0.06554,0.108087
synthetic/monotone_03361.wav,monotone,0.035026,0.095637,0.055237
synthetic/monotone_03362.wav,monotone,0.037915,0.108443,0.055672
synthetic/monotone_03363.wav,monotone,0.023303,0.067559,0.072849
synthetic/monotone_03364.wav,monotone,0.042396,0.01564,0.125178
synthetic/monotone_03365.wav,monotone,0.01206,0.051985,0.02468
synthetic/monotone_03366.wav,monotone,0.021721,0.184398,0.0
synthetic/monotone_03367.wav,monotone,0.022838,0.064232,0.038345
synthetic/monotone_03368.wav,monotone,0.054433,0.085779,0.052337
synthetic/monotone_03369.wav,monotone,0.018384,0.117129,0.048571
synthetic/monotone_03370.wav,monotone,0.0495,0.055033,0.073558
synthetic/monotone_03371.wav,monotone,0.028108,0.113936,0.04751
synthetic/monotone_03372.wav,monotone,0.06668,0.093397,0.061922
synthetic/monotone_03373.wav,monotone,0.040081,0.121985,0.056059
synthetic/monotone_03374.wav,monotone,0.018865,0.085035,0.044934
synthetic/monotone_03375.wav,monotone,0.033871,0.09937,0.050778
synthetic/monotone_03376.wav,monotone,0.030358,0.165589,0.101109
synthetic/monotone_03377.wav,monotone,0.017314,0.112674,0.064238
synthetic/monotone_03378.wav,monotone,0.031043,0.037799,0.066981
synthetic/monotone_03379.wav,monotone,0.03211,0.146035,0.025703
synthetic/monotone_03380.wav,monotone,0.055647,0.0,0.11258
synthetic/monotone_03381.wav,monotone,0.021619,0.074706,0.0
synthetic/monotone_03382.wav,monotone,0.049395,0.098919,0.080553
synthetic/monotone_03383.wav,monotone,0.039131,0.03935,0.040568
synthetic/monotone_03384.wav,monotone,0.004529,0.079008,0.047602
synthetic/monotone_03385.wav,monotone,0.030374,0.047294,0.053015
synthetic/monotone_03386.wav,monotone,0.018937,0.075951,0.056745
synthetic/monotone_03387.wav,monotone,0.028156,0.021144,0.059802
synthetic/monotone_03388.wav,monotone,0.032654,0.114488,0.085046
synthetic/monotone_03389.wav,monotone,0.034283,0.061058,0.085769
synthetic/monotone_03390.wav,monotone,0.030343,0.0,0.029403
synthetic/monotone_03391.wav,monotone,0.021482,0.085386,0.074545
synthetic/monotone_03392.wav,monotone,0.045617,0.106321,0.066618
synthetic/monotone_03393.wav,monotone,0.022262,0.092689,0.05136
synthetic/monotone_03394.wav,monotone,0.005388,0.09739,0.035224
synthetic/monotone_03395.wav,monotone,0.054804,0.027439,0.062204
synthetic/monotone_03396.wav,monotone,0.046313,0.104802,0.062307
synthetic/monotone_03397.wav,monotone,0.015435,0.079038,0.019807
synthetic/monotone_03398.wav,monotone,0.026123,0.068795,0.040926
synthetic/monotone_03399.wav,monotone,0.031112,0.047485,0.01547
synthetic/monotone_03400.wav,monotone,0.012632,0.120211,0.068692
synthetic/monotone_03401.wav,monotone,0.051495,0.114394,0.008286
synthetic/monotone_03402.wav,monotone,0.050289,0.095385,0.020917
synthetic/monotone_03403.wav,monotone,0.033325,0.015006,0.088368
synthetic/monotone_03404.wav,monotone,0.045953,0.059977,0.045516
synthetic/monotone_03405.wav,monotone,0.039987,0.083184,0.056113
synthetic/monotone_03406.wav,monotone,0.036758,0.095456,0.019782
synthetic/monotone_03407.wav,monotone,0.037031,0.025743,0.0
synthetic/monotone_03408.wav,monotone,0.021339,0.096955,0.068007
synthetic/monotone_03409.wav,monotone,0.017996,0.084044,0.018847
synthetic/monotone_03410.wav,monotone,0.008959,0.100708,0.126002
synthetic/monotone_03411.wav,monotone,0.040661,0.113232,0.072394
synthetic/monotone_03412.wav,monotone,0.066928,0.027279,0.123966
synthetic/monotone_03413.wav,monotone,0.046645,0.060459,0.053428
synthetic/monotone_03414.wav,monotone,0.001188,0.097008,0.091405
synthetic/monotone_03415.wav,monotone,0.032206,0.122568,0.066199
synthetic/monotone_03416.wav,monotone,0.032449,0.07693,0.0509
synthetic/monotone_03417.wav,monotone,0.058724,0.077764,0.0
synthetic/monotone_03418.wav,monotone,0.025079,0.127747,0.076971
synthetic/monotone_03419.wav,monotone,0.021227,0.05449,0.058268
synthetic/monotone_03420.wav,monotone,0.024903,0.151261,0.08199
synthetic/monotone_03421.wav,monotone,0.038233,0.100102,0.026321
synthetic/monotone_03422.wav,monotone,0.034905,0.010001,0.129635
synthetic/monotone_03423.wav,monotone,0.061993,0.158162,0.027039
synthetic/monotone_03424.wav,monotone,0.012641,0.107642,0.097718
synthetic/monotone_03425.wav,monotone,0.011054,0.040592,0.047903
synthetic/monotone_03426.wav,monotone,0.02555,0.127584,0.096892
synthetic/monotone_03427.wav,monotone,0.020958,0.049432,0.07267
synthetic/monotone_03428.wav,monotone,0.045982,0.060629,0.0
synthetic/monotone_03429.wav,monotone,0.028436,0.128768,0.016341
synthetic/monotone_03430.wav,monotone,0.013927,0.117204,0.046478
synthetic/monotone_03431.wav,monotone,0.025858,0.120453,0.076972
synthetic/monotone_03432.wav,monotone,0.036288,0.038598,0.056563
synthetic/monotone_03433.wav,monotone,0.0,0.070654,0.101372
synthetic/monotone_03434.wav,monotone,0.020967,0.109397,0.030722
synthetic/monotone_03435.wav,monotone,0.009538,0.130991,0.101327
synthetic/monotone_03436.wav,monotone,0.014255,0.005462,0.06404
synthetic/monotone_03437.wav,monotone,0.03835,0.09568,0.050557
synthetic/monotone_03438.wav,monotone,0.020131,0.110367,0.015503
synthetic/monotone_03439.wav,monotone,0.037321,0.014053,0.069428
synthetic/monotone_03440.wav,monotone,0.018081,0.099052,0.008664
synthetic/monotone_03441.wav,monotone,0.038064,0.083683,0.034815
synthetic/monotone_03442.wav,monotone,0.016662,0.034878,0.054987
synthetic/monotone_03443.wav,monotone,0.009428,0.107502,0.034335
synthetic/monotone_03444.wav,monotone,0.025607,0.081698,0.069692
synthetic/monotone_03445.wav,monotone,0.020972,0.110355,0.018035
synthetic/monotone_03446.wav,monotone,0.024367,0.036563,0.073725
synthetic/monotone_03447.wav,monotone,0.029217,0.078622,0.065879
synthetic/monotone_03448.wav,monotone,0.026537,0.056595,0.072851
synthetic/monotone_03449.wav,monotone,0.003958,0.06479,0.105186
synthetic/monotone_03450.wav,monotone,0.017602,0.145523,0.022062
synthetic/monotone_03451.wav,monotone,0.028297,0.10768,0.002052
synthetic/monotone_03452.wav,monotone,0.035625,0.05523,0.049372
synthetic/monotone_03453.wav,monotone,0.062547,0.075343,0.056187
synthetic/monotone_03454.wav,monotone,0.027091,0.028339,0.035492
synthetic/monotone_03455.wav,monotone,0.012158,0.098294,0.032417
synthetic/monotone_03456.wav,monotone,0.038143,0.090571,0.04605
synthetic/monotone_03457.wav,monotone,0.038589,0.148589,0.070573
synthetic/monotone_03458.wav,monotone,0.025461,0.037005,0.0
synthetic/monotone_03459.wav,monotone,0.023591,0.0,0.077205
synthetic/monotone_03460.wav,monotone,0.008812,0.045076,0.03599
synthetic/monotone_03461.wav,monotone,0.030712,0.131836,0.039204
synthetic/monotone_03462.wav,monotone,0.016868,0.101855,0.030775
synthetic/monotone_03463.wav,monotone,0.037029,0.087156,0.087615
synthetic/monotone_03464.wav,monotone,0.059897,0.031981,0.033762
synthetic/monotone_03465.wav,monotone,0.032938,0.07047,0.019721
synthetic/monotone_03466.wav,monotone,0.043265,0.0911,0.025212
synthetic/monotone_03467.wav,monotone,0.041987,0.0,0.060179
synthetic/monotone_03468.wav,monotone,0.041247,0.158353,0.085827
synthetic/monotone_03469.wav,monotone,0.009194,0.072318,0.067319
synthetic/monotone_03470.wav,monotone,0.06598,0.104699,0.050672
synthetic/monotone_03471.wav,monotone,0.043292,0.043942,0.036299
synthetic/monotone_03472.wav,monotone,0.037718,0.074882,0.078676
synthetic/monotone_03473.wav,monotone,0.01334,0.122266,0.0
synthetic/monotone_03474.wav,monotone,0.032281,0.022661,0.052145
synthetic/monotone_03475.wav,monotone,0.038655,0.0,0.093112
synthetic/monotone_03476.wav,monotone,0.032777,0.128944,0.028801
synthetic/monotone_03477.wav,monotone,0.038101,0.047566,0.035888
synthetic/monotone_03478.wav,monotone,0.004005,0.006536,0.037728
synthetic/monotone_03479.wav,monotone,0.04523,0.092549,0.044802
synthetic/monotone_03480.wav,monotone,0.016558,0.0,0.080157
synthetic/monotone_03481.wav,monotone,0.023541,0.027906,0.043672
synthetic/monotone_03482.wav,monotone,0.03524,0.020942,0.052263
synthetic/monotone_03483.wav,monotone,0.032718,0.128458,0.054984
synthetic/monotone_03484.wav,monotone,0.006056,0.095054,0.020016
synthetic/monotone_03485.wav,monotone,0.01862,0.108484,0.074391
synthetic/monotone_03486.wav,monotone,0.027963,0.060857,0.034107
synthetic/monotone_03487.wav,monotone,0.020619,0.042671,0.076565
synthetic/monotone_03488.wav,monotone,0.057037,0.047024,0.094833
synthetic/monotone_03489.wav,monotone,0.045301,0.069858,0.066255
synthetic/monotone_03490.wav,monotone,0.034056,0.112234,0.074953
synthetic/monotone_03491.wav,monotone,0.017554,0.007187,0.079035
synthetic/monotone_03492.wav,monotone,0.045166,0.017465,0.047497
synthetic/monotone_03493.wav,monotone,0.009829,0.097084,0.071119
synthetic/monotone_03494.wav,monotone,0.031595,0.075984,0.064388
synthetic/monotone_03495.wav,monotone,0.038059,0.112776,0.053299
synthetic/monotone_03496.wav,monotone,0.024349,0.063383,0.085163
synthetic/monotone_03497.wav,monotone,0.00458,0.065901,0.036272
synthetic/monotone_03498.wav,monotone,0.010073,0.125155,0.07828
synthetic/monotone_03499.wav,monotone,0.037505,0.122916,0.091939
synthetic/monotone_03500.wav,monotone,0.015147,0.110199,0.048481
synthetic/monotone_03501.wav,monotone,0.053416,0.093564,0.052893
synthetic/monotone_03502.wav,monotone,0.047414,0.050961,0.045739
synthetic/monotone_03503.wav,monotone,0.055186,0.046839,0.0
synthetic/monotone_03504.wav,monotone,0.046308,0.108912,0.020841
synthetic/monotone_03505.wav,monotone,0.048322,0.091392,0.057497
synthetic/monotone_03506.wav,monotone,0.01753,0.11257,0.058178
synthetic/monotone_03507.wav,monotone,0.007975,0.01521,0.091265
synthetic/monotone_03508.wav,monotone,0.008685,0.07873,0.102466
synthetic/monotone_03509.wav,monotone,0.034296,0.049851,0.055066
synthetic/monotone_03510.wav,monotone,0.036843,0.024406,0.080439
synthetic/monotone_03511.wav,monotone,0.04475,0.113202,0.062258
synthetic/monotone_03512.wav,monotone,0.007902,0.070068,0.071201
synthetic/monotone_03513.wav,monotone,0.034584,0.142022,0.044872
synthetic/monotone_03514.wav,monotone,0.039109,0.056724,0.0
synthetic/monotone_03515.wav,monotone,0.057477,0.063066,0.036668
synthetic/monotone_03516.wav,monotone,0.031178,0.055753,0.096188
synthetic/monotone_03517.wav,monotone,0.024972,0.063186,0.092709
synthetic/monotone_03518.wav,monotone,0.039418,0.103551,0.094242
synthetic/monotone_03519.wav,monotone,0.048921,0.094345,0.045903
synthetic/monotone_03520.wav,monotone,0.023906,0.167399,0.035253
synthetic/monotone_03521.wav,monotone,0.029077,0.040764,0.004217
synthetic/monotone_03522.wav,monotone,0.05499,0.092323,0.0
synthetic/monotone_03523.wav,monotone,0.011965,0.067614,0.079495
synthetic/monotone_03524.wav,monotone,0.040671,0.120885,0.062931
synthetic/monotone_03525.wav,monotone,0.003902,0.087531,0.0
synthetic/monotone_03526.wav,monotone,0.044923,0.113963,0.082047
synthetic/monotone_03527.wav,monotone,0.026051,0.055118,0.044775
